sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,mu_knn_lat,mu_knn_lon,sigma_knn_corrected,mu_mlp_lat,mu_mlp_lon,sigma_mlp,neighbor_ids,neighbor_lats,neighbor_lons,neighbor_distances,potential_outlier,country,original_group_id,political_entity,data_type,publication,group_id,age_bin,nll,raw_sigma_knn,true_x,true_y,pred_x,pred_y,mu_knn_x,mu_knn_y,mu_mlp_x,mu_mlp_y
I17264.AG,51.13768000,-1.53840000,48.84530125,6.87175530,2225.000000,654.226787,1050.208618,0.48684281,UnitedKingdom,1240k,"Danebury (England, Hampshire, Nether Wallop)",,,1505.154907,,,1466.055298,,,,,false,UnitedKingdom,England_MIA_LIA.AG,United Kingdom,1240k,PattersonNature2021,UnitedKingdom,1000-2500 BP,7.15077706,677.911865,3517.289599,3177.694776,4091.398606,2863.988643,3944.740494,3054.317957,4230.536179,2683.419290
I17313.AG,50.05438500,14.36338700,55.92451933,15.80271240,199.000000,660.414577,386.389252,0.95422006,Czechia,1240k,"Praha-Jinonice (Prague Region, Prague District, Prague-5)",,,395.549408,,,1805.874146,,,,,false,Czechia,Czechia_Modern.AG,Czechia,1240k,PattersonNature2021,Czechia,0-1000 BP,7.41751906,867.108276,4633.304771,3002.848283,4683.533677,3661.349970,4700.589493,3712.004144,4328.028428,2605.534021
I20632.AG,53.23583300,-1.73694400,49.58172164,4.68047564,2175.000000,603.471770,985.051147,0.54154581,UnitedKingdom,1240k,"Fin Cop (England, Derbyshire)",,,1338.570312,,,1454.825073,,,,,false,UnitedKingdom,England_MIA_LIA_o.AG,United Kingdom,1240k,PattersonNature2021,UnitedKingdom,1000-2500 BP,7.08035125,594.868652,3541.208372,3410.783248,3936.632340,2954.912584,3695.747208,3179.535242,4221.176224,2689.578653
I3878.AG,37.68000000,12.78900000,40.34522507,20.12135416,3216.000000,704.868298,1040.779297,0.72314292,Italy,1240k,"Marcita (Sicily, Trapani, Castelvetrano)",,,1223.901733,,,1978.020630,,,,,false,Italy,Italy_Sicily_LBA.AG,Italy,1240k,FernandesNatureEcologyEvolution2020,Italy,2500-4000 BP,7.17705915,100.469872,4568.828837,1627.063491,5182.316544,1974.154474,5419.143387,1794.703302,4563.731411,2442.875788
I4556.AG,41.37087600,1.77419300,45.13156000,10.23844105,2550.000000,803.350288,1195.657959,0.44293967,Spain,1240k,"Font de la Canya (Catalonia, Barcelona, Avinyonet del Penedés)",,,1796.530762,,,1601.975342,,,,,false,Spain,Spain_IA.AG,Spain,1240k,OlaldeScience2019,Spain,2500-4000 BP,7.31216980,1190.182739,3631.524367,2067.536657,4339.788498,2446.658808,4350.378388,2235.027887,4331.368119,2614.934595
I4622.AG,37.54320000,41.86620000,47.63436637,10.73127100,5525.000000,2743.021453,1255.502686,0.53381783,Turkey,1240k,"Tatika (Southeast, Şırnak, Güçlükonak, Koçtepe köyü)",,,1718.387573,,,1838.822632,,,,,false,Turkey,Turkey_Southeast_Sirnak_Chalcolithic_B.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,9.52196542,1025.758545,7066.904123,2192.682234,4375.990158,2724.799448,4010.838089,2999.257280,4794.120011,2410.522119
I5695.AG,45.84790800,15.69042100,39.32837982,19.45186036,3296.000000,783.644974,1077.112793,0.71309191,Slovenia,1240k,Obrežje,,,1275.523438,,,2010.896729,,,,,false,Slovenia,Slovenia_MBA.AG,Slovenia,1240k,PattersonNature2021,Slovenia,2500-4000 BP,7.24669820,150.017166,4763.099164,2543.031463,5138.422257,1855.112848,5361.638626,1624.700128,4583.632275,2427.788965
I5696.AG,45.84790800,15.69042100,49.28285042,6.58989974,2272.000000,783.311904,1006.091858,0.53763425,Slovenia,1240k,Obrežje,,,1372.126465,,,1479.601685,,,,,false,Slovenia,Slovenia_MIA_oSouth.AG,Slovenia,1240k,PattersonNature2021,Slovenia,1000-2500 BP,7.21691348,508.212036,4763.099164,2543.031463,4072.938004,2913.511034,3927.962540,3117.696543,4241.514023,2676.086115
I5697.AG,45.84790800,15.69042100,45.96362573,12.19696020,2799.000000,271.619589,1231.653198,0.49825799,Slovenia,1240k,Obrežje,,,1744.862793,,,1738.794312,,,,,false,Slovenia,Slovenia_LBA.AG,Slovenia,1240k,PattersonNature2021,Slovenia,2500-4000 BP,7.14042991,945.202393,4763.099164,2543.031463,4491.483963,2541.487421,4562.673829,2532.404596,4420.788422,2550.507166
I5744.AG,40.69000000,35.56000000,50.79979003,17.92692873,4700.000000,1753.583892,1134.408081,0.50207645,Turkey,1240k,"Devret-Höyük (Amasya, Suluova, Kanatpınar)",,,1600.974365,,,1607.636963,,,,,false,Turkey,Turkey_BlackSea_Amasya_EBA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,8.22863674,782.456970,6445.108184,2318.604382,4878.601548,3106.711878,5145.978287,3718.504694,4608.994763,2489.816431
I7073.AG,40.69000000,35.56000000,47.45137074,13.27543032,4796.000000,1917.320487,1141.752319,0.53607714,Turkey,1240k,"Devret-Höyük (Amasya, Suluova, Kanatpınar)",,,1559.402588,,,1676.289429,,,,,false,Turkey,Turkey_BlackSea_Amasya_EBA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,8.45030816,996.747192,6445.108184,2318.604382,4568.091444,2709.661936,4506.614640,2917.798929,4639.129784,2469.153223
I7079.AG,40.69000000,35.56000000,43.33677160,5.96719555,4439.000000,2452.637255,878.089417,0.63078529,Turkey,1240k,"Devret-Höyük (Amasya, Suluova, Kanatpınar)",,,1105.599854,,,1445.104370,,,,,false,Turkey,Turkey_BlackSea_Amasya_EBA.AG,Turkey,1240k,LazaridisAlpaslanRoodenbergScience2022,Turkey,4000-6000 BP,10.67859762,206.224335,6445.108184,2318.604382,3993.259171,2256.427850,3674.741776,2088.588312,4537.430634,2543.173486
I8582.AG,54.08000000,-4.70000000,48.03230945,12.62705503,4025.000000,1382.656485,1144.133301,0.52494800,UnitedKingdom,1240k,"Strandhall (Isle of Man, Rushen)",,,1579.132202,,,1659.992065,,,,,false,UnitedKingdom,IsleofMan_EBA_lowsteppe.AG,United Kingdom,1240k,PattersonNature2021,UnitedKingdom,4000-6000 BP,7.77260859,914.544067,3366.368641,3538.937618,4516.977860,2772.232080,4487.813347,3019.589731,4549.205613,2498.893854
OAI001.SG,52.26136000,0.06869000,53.59138691,8.50662151,1200.000000,585.864059,807.042358,0.54090512,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1097.326294,,,1191.091431,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.95687035,457.915863,3645.342075,3285.264455,4222.109635,3388.103540,3807.134232,3379.160761,4711.033165,3398.639887
OAI002.SG,52.26136000,0.06869000,53.57353163,7.86309699,1200.000000,543.744090,764.434387,0.58810157,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,996.813721,,,1191.091431,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.89211182,457.915863,3645.342075,3285.264455,4179.448807,3387.184198,3807.134232,3379.160761,4711.033165,3398.639887
OAI003.SG,52.26136000,0.06869000,50.41363275,13.72816429,1450.000000,971.925540,979.659729,0.43891257,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1478.720947,,,1307.856079,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,7.37934169,910.018494,3645.342075,3285.264455,4585.878994,3040.255152,4403.245865,2537.306299,4728.744370,3433.688593
OAI004.SG,52.26136000,0.06869000,50.72515738,13.93519060,1450.000000,976.158770,1013.531067,0.39944303,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1603.650146,,,1307.856079,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,7.38500208,910.018494,3645.342075,3285.264455,4598.726260,3075.634928,4403.245865,2537.306299,4728.744370,3433.688593
OAI005.SG,52.26136000,0.06869000,53.60728274,9.22460227,1200.000000,632.908282,852.035583,0.48828837,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1219.325195,,,1191.091431,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,7.02351838,457.915863,3645.342075,3285.264455,4269.669846,3389.128443,3807.134232,3379.160761,4711.033165,3398.639887
OAI006.SG,52.26136000,0.06869000,53.58153669,8.13657886,1200.000000,561.638026,782.829285,0.56803954,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1038.670532,,,1191.091431,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,6.92027929,457.915863,3645.342075,3285.264455,4197.582810,3387.574976,3807.134232,3379.160761,4711.033165,3398.639887
OAI007.SG,52.26136000,0.06869000,50.66609269,13.89569964,1450.000000,975.245498,1007.193115,0.40693039,UnitedKingdom,Shotgun,"Oakington (England, Cambridgeshire)",,,1578.893066,,,1307.856079,,,,,false,UnitedKingdom,England_Saxon.SG,United Kingdom,Shotgun,GretzingerNature2022,UnitedKingdom,1000-2500 BP,7.38370625,910.018494,3645.342075,3285.264455,4596.289133,3068.923349,4403.245865,2537.306299,4728.744370,3433.688593
VLASA32.SG,44.53305500,22.04991000,44.63489841,27.65143102,10223.000000,444.684428,1164.184937,0.75952101,Serbia,Shotgun,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)",,,1335.832764,,,2374.014648,,,,,false,Serbia,Serbia_IronGates_Mesolithic.SG,Serbia,Shotgun,MarchiExcoffierCell2022,Serbia,>6000 BP,7.13272727,978.246704,5275.956744,2457.428467,5709.422196,2556.685419,5973.818314,2124.938410,4874.361802,3920.301080
VLASA7.SG,44.53305500,22.04991000,52.62766861,13.65512724,9170.000000,1089.625935,1074.839233,0.78051376,Serbia,Shotgun,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)",,,1216.615112,,,2294.245361,,,,,false,Serbia,Serbia_IronGates_Mesolithic.SG,Serbia,Shotgun,MarchiExcoffierCell2022,Serbia,>6000 BP,7.49377814,792.615356,5275.956744,2457.428467,4568.387009,3286.059717,4485.831284,3118.306986,4861.962967,3882.604364
KD001.SG,57.60129000,-4.10374800,48.03705581,14.21082480,1381.000000,1619.299275,704.300415,0.69410175,UnitedKingdom,Shotgun,"Rosemarkie Cave (Scotland, Black Isle)",,,845.369080,,,1273.413452,,,,,false,UnitedKingdom,Scotland_BlackIsle_IA.SG,United Kingdom,Shotgun,DuliasPNAS2022,UnitedKingdom,1000-2500 BP,9.20027312,157.576797,3483.054885,3916.294435,4634.978478,2778.224939,4595.967367,2493.806787,4723.497048,3423.587030
KD003.SG,54.17098900,-0.60573900,49.85786504,19.90560778,3800.000000,1480.643132,1212.133301,0.38601536,UnitedKingdom,Shotgun,"West Heslerton (England, North Yorkshire, Vale of Pickering)",,,1950.958862,,,1546.933472,,,,,false,UnitedKingdom,England_NorthYorkshire_EBA.SG,United Kingdom,Shotgun,DuliasPNAS2022,UnitedKingdom,2500-4000 BP,7.84619075,1444.276611,3631.101114,3502.291715,5030.890580,3019.701273,5466.788468,2214.671442,4756.839264,3525.827753
KD040.SG,54.17098900,-0.60573900,49.82593294,19.92439879,3800.000000,1483.445744,1209.614380,0.38856456,UnitedKingdom,Shotgun,"West Heslerton (England, North Yorkshire, Vale of Pickering)",,,1940.507568,,,1546.933472,,,,,false,UnitedKingdom,England_NorthYorkshire_EBA.SG,United Kingdom,Shotgun,DuliasPNAS2022,UnitedKingdom,2500-4000 BP,7.85005969,1444.276611,3631.101114,3502.291715,5032.700394,3016.358866,5466.788468,2214.671442,4756.839264,3525.827753
KD041.SG,54.17098900,-0.60573900,49.85167815,19.90924976,3800.000000,1481.185769,1211.645630,0.38650930,UnitedKingdom,Shotgun,"West Heslerton (England, North Yorkshire, Vale of Pickering)",,,1948.927490,,,1546.933472,,,,,false,UnitedKingdom,England_NorthYorkshire_EBA.SG,United Kingdom,Shotgun,DuliasPNAS2022,UnitedKingdom,2500-4000 BP,7.84693639,1444.276611,3631.101114,3502.291715,5031.241196,3019.053644,5466.788468,2214.671442,4756.839264,3525.827753
gor164.SG,59.70000000,18.70000000,56.00684838,14.35728911,900.000000,484.263356,770.925110,0.50359654,Sweden,Shotgun,"Gorla (Stockholms län, Norrtälje)",,,1086.352539,,,1094.195068,,,,,false,Sweden,Sweden_central_Late_Viking.SG,Sweden,Shotgun,Rodríguez-VarelaScienceDirect2023,Sweden,0-1000 BP,6.84488294,269.516327,4810.586195,4096.645184,4592.808209,3664.113397,4490.554222,3956.137872,4696.543900,3367.857263
gor358.SG,59.70000000,18.70000000,56.43796078,17.56157638,975.000000,369.007004,538.836548,0.76512569,Sweden,Shotgun,"Gorla (Stockholms län, Norrtälje)",,,616.014099,,,1111.832275,,,,,false,Sweden,Sweden_central_Late_Viking.SG,Sweden,Shotgun,Rodríguez-VarelaScienceDirect2023,Sweden,0-1000 BP,6.52390271,11.682820,4810.586195,4096.645184,4786.821335,3728.404230,4813.730500,3837.313410,4699.162209,3373.622309
rtp001.SG,62.50000000,16.30000000,53.91491245,16.64827004,1475.000000,955.443507,882.836121,0.55323201,Sweden,Shotgun,"Romback (Västernorrlands län, Ånge)",,,1186.933594,,,1320.806030,,,,,false,Sweden,Sweden_north_Pre_Viking.SG,Sweden,Shotgun,Rodríguez-VarelaScienceDirect2023,Sweden,1000-2500 BP,7.36876491,557.409729,4646.605003,4392.152398,4757.218674,3443.133478,4778.617920,3447.740717,4730.720002,3437.428400
rtp003.SG,62.50000000,16.30000000,53.91150653,16.60057020,1475.000000,955.751211,944.323608,0.48883209,Sweden,Shotgun,"Romback (Västernorrlands län, Ånge)",,,1350.644287,,,1320.806030,,,,,false,Sweden,Sweden_north_Pre_Viking.SG,Sweden,Shotgun,Rodríguez-VarelaScienceDirect2023,Sweden,1000-2500 BP,7.36264350,557.409729,4646.605003,4392.152398,4754.134034,3442.469354,4778.617920,3447.740717,4730.720002,3437.428400
I3758_noDNU.AG,42.56500000,-2.58635000,48.08482587,5.09828749,2226.000000,856.421335,1051.521118,0.48574099,Spain,1240k,"La Hoya (Basque Country, Álava, Laguardia)",,,1508.744141,,,1466.314209,,,,,false,Spain,Spain_IA_Celt.AG,Spain,1240k,RohlandMallickGenomeResearch2022 (deep shotgun version of individual originally reported in OlaldeScience2019),Spain,1000-2500 BP,7.28966519,659.548889,3289.633268,2248.642678,3955.929276,2786.701349,3664.974259,2896.197332,4230.749497,2683.277429
I19479.AG,42.62000000,25.41000000,47.36642720,0.24396782,2025.000000,2042.444630,920.449219,0.63279134,Bulgaria,"1240k,Twist1.4M","Kazanlak (province Stara Zagora, municipality Kazanlak)",,,1157.096436,,,1518.949585,,,,,false,Bulgaria,Bulgaria_LIA_lc.AG,Bulgaria,"1240k,Twist1.4M",LazaridisAlpaslanRoodenbergScience2022,Bulgaria,1000-2500 BP,9.28676474,497.799225,5579.239793,2297.718486,3585.987320,2743.279535,3282.480790,2764.634630,4109.004258,2706.479440
NEO122.SG,54.96000000,11.85000000,54.92836738,24.61742835,8160.000000,816.400469,1271.426270,0.64239806,Denmark,Shotgun,Orehoved Sejlrende (Falster region),,,1586.313721,,,2126.136963,,,,,false,Denmark,Denmark_MM_Kongemose.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,>6000 BP,7.35404972,1091.936279,4439.537993,3540.907531,5251.000443,3630.564752,5481.508194,3531.095148,4836.914963,3809.252496
NEO123.SG,54.96000000,11.85000000,48.90359270,24.68191488,8249.000000,1106.970661,1252.257568,0.65893579,Denmark,Shotgun,Orehoved Sejlrende (Falster region),,,1542.666748,,,2144.250732,,,,,false,Denmark,Denmark_MM_Kongemose.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,>6000 BP,7.52341359,1044.091431,4439.537993,3540.907531,5389.516312,2972.642420,5674.153519,2535.575159,4839.597458,3817.055841
NEO536.SG,59.42000000,39.30000000,44.88249165,28.44516484,10181.000000,1784.511813,1134.390991,0.77128416,Russia,Shotgun,"Minino 1 (Vologda Oblast, Vologda District, Minino Village)",,,1291.681885,,,2372.000000,,,,,false,Russia,Russia_Minino_Mesolithic.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,8.27117488,1039.061768,5932.878176,4375.154979,5764.022904,2598.649896,6027.940262,2207.032587,4874.031144,3919.276544
NEO537.SG,59.42000000,39.30000000,57.25441217,29.70872441,8434.000000,605.397984,1087.288818,0.75129253,Russia,Shotgun,"Minino 1 (Vologda Oblast, Vologda District, Minino Village)",,,1254.412598,,,2180.221191,,,,,false,Russia,Russia_Minino_Mesolithic.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.14645341,976.523193,5932.878176,4375.154979,5494.363602,3957.768244,5709.350663,3999.204279,4844.933335,3832.598505
NEO539.SG,59.42000000,39.30000000,49.83668853,26.68674881,10616.000000,1338.463313,1109.777832,0.78451693,Russia,Shotgun,"Minino 1 (Vologda Oblast, Vologda District, Minino Village)",,,1252.953247,,,2390.724121,,,,,false,Russia,Russia_Minino_Mesolithic.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,7.73921055,1255.024902,5932.878176,4375.154979,5509.689408,3105.353693,5683.422806,2879.129067,4877.172013,3928.977838
NEO128.SG,49.02100000,16.38000000,55.85559091,13.76773164,7096.000000,781.038488,888.792419,0.77782577,Czechia,Shotgun,Vedrovice (Moravia),,,1007.764832,,,1885.616943,,,,,false,Czechia,Czechia_EN_LBK.SG,Czechia,Shotgun,AllentoftNature2024,Czechia,>6000 BP,7.17597650,117.498085,4787.100290,2898.857193,4556.980191,3645.225641,4487.133431,3627.709772,4801.511704,3706.548212
NEO13.SG,56.90700000,9.57600000,49.90601750,17.34118956,9604.000000,933.563162,963.309265,0.83002096,Denmark,Shotgun,Hedegaard (Bislev) (Jutland region),,,1057.355957,,,2336.512207,,,,,false,Denmark,Denmark_EM_Maglemose.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,>6000 BP,7.33997219,1197.151978,4295.142414,3756.098021,4847.413010,3003.411257,4843.113846,2819.397238,4868.406083,3901.966120
NEO594.SG,55.39100000,10.07800000,56.78566834,9.95853218,5138.000000,155.353648,908.196594,0.52862573,Denmark,Shotgun,Neverkær Mose (Funen region),,,1249.124512,,,1322.808350,,,,,false,Denmark,Denmark_SouthScandinavia_MN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,4000-6000 BP,6.82609117,474.427979,4325.945367,3587.351114,4318.462998,3742.524469,3959.834793,3977.946344,4720.648873,3478.509027
NEO600.SG,55.84800000,12.56000000,48.97438876,16.46371165,7868.000000,809.469473,1183.744873,0.67099863,Denmark,Shotgun,Vedbaek Boldbaner (Zealand region),,,1445.098022,,,2063.760254,,,,,false,Denmark,Denmark_MM_Kongemose.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,>6000 BP,7.31024382,931.627502,4481.414548,3641.054023,4793.643723,2894.224879,4776.945816,2458.700678,4827.699082,3782.476862
NEO601.SG,55.75900000,12.23800000,48.84166248,23.68933181,5768.000000,1093.883208,1066.761841,0.50030106,Denmark,Shotgun,Viksø Mose (Zealand region),,,1508.175049,,,1509.083374,,,,,false,Denmark,Denmark_SouthScandinavia_EN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,4000-6000 BP,7.49813023,966.826782,4461.561975,3630.482484,5319.524796,2951.895517,5891.192215,2351.732660,4747.168641,3552.781549
NEO646.SG,43.40400000,-4.70700000,56.64031501,29.68097210,8413.000000,2821.021482,1220.194092,0.68563372,Spain,Shotgun,"El Mazo (Principado de Asturias, Asturias, Llanes)",,,1473.610962,,,2176.260986,,,,,false,Spain,Spain_Asturias_Mesolithic.SG,Spain,Shotgun,AllentoftNature2024,Spain,>6000 BP,9.77930978,995.886353,3135.175497,2371.806137,5511.987320,3891.321771,5818.104325,3919.033014,4844.345200,3830.883783
NEO655.SG,44.53305500,22.04991000,51.32816892,14.35898203,9175.000000,946.598872,1029.310181,0.79881781,Serbia,Shotgun,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)",,,1151.655029,,,2294.835449,,,,,false,Serbia,Serbia_IronGates_Mesolithic_oHighEEF.SG,Serbia,Shotgun,AllentoftNature2024,Serbia,>6000 BP,7.35951662,920.116211,5275.956744,2457.428467,4624.620133,3144.312769,4564.822941,2958.307436,4862.052018,3882.869135
NEO657.SG,44.53305500,22.04991000,51.30208107,14.34280647,9175.000000,945.107090,1021.073059,0.80202490,Serbia,Shotgun,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)",,,1140.152344,,,2294.835449,,,,,false,Serbia,Serbia_IronGates_Mesolithic_oHighEEF.SG,Serbia,Shotgun,AllentoftNature2024,Serbia,>6000 BP,7.35697874,920.116211,5275.956744,2457.428467,4623.666895,3141.347589,4564.822941,2958.307436,4862.052018,3882.869135
NEO677.SG,44.53305500,22.04991000,51.35884136,14.37802690,9175.000000,948.363068,1038.912598,0.79504675,Serbia,Shotgun,"Vlasac (Bor District, Majdanpek Municipality, Boljetin)",,,1165.152222,,,2294.835449,,,,,false,Serbia,Serbia_IronGates_Mesolithic.SG,Serbia,Shotgun,AllentoftNature2024,Serbia,>6000 BP,7.36257014,920.116211,5275.956744,2457.428467,4625.741024,3147.799402,4564.822941,2958.307436,4862.052018,3882.869135
NEO695.SG,43.07500000,13.05900000,51.90774996,29.68932327,7455.000000,1587.840825,1048.697021,0.71674442,Italy,Shotgun,"Maddalena di Muccia (Marche, Macerata, Muccia)",,,1238.704956,,,1970.429077,,,,,false,Italy,Italy_N.SG,Italy,Shotgun,AllentoftNature2024,Italy,>6000 BP,8.10156566,647.306824,4570.766925,2223.708021,5656.966751,3381.899896,5990.121659,3239.351648,4813.957962,3742.601251
NEO744.SG,55.85600000,11.59000000,53.61889462,14.67592327,5406.000000,318.681622,1128.306885,0.33256692,Denmark,Shotgun,Vig Femhøve (Zealand region),,,1956.535400,,,1381.094360,,,,,false,Denmark,Denmark_SouthScandinavia_EN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,4000-6000 BP,7.06836029,1393.656738,4420.627305,3640.190704,4630.212590,3400.124079,4432.044419,3194.321741,4728.955338,3502.670770
NEO752.SG,55.62100000,11.33100000,54.51078994,7.36578091,3759.000000,281.909242,1040.586670,0.55268818,Denmark,Shotgun,Madesø (Zealand region),,,1399.710449,,,1555.869263,,,,,false,Denmark,Denmark_SouthScandinavia_LN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,2500-4000 BP,6.98423707,226.948486,4404.897717,3613.716789,4150.375443,3492.509393,3658.291459,3464.198541,4758.383103,3527.489618
NEO158.SG,56.78250000,40.44790000,50.23123696,18.85326443,6021.000000,1591.756123,992.098877,0.61257172,Russia,Shotgun,"Sakhtysh-2 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)",,,1267.583252,,,1593.893433,,,,,false,Russia,Russia_UpperVolga_Eneolithic_Volosovo.SG,Russia,Shotgun,AllentoftNature2024,Russia,>6000 BP,8.18692531,737.234802,6118.693275,4133.054022,4950.978562,3051.328592,5072.229477,2712.971277,4759.265946,3586.313043
NEO847.SG,51.69700000,-2.30400000,54.51352732,13.29815152,5416.000000,1087.968477,1122.081665,0.34293750,UnitedKingdom,Shotgun,Hetty Peglers Tump (Gloucestershire),,,1916.094849,,,1384.271118,,,,,false,UnitedKingdom,Great_Britain_Gloucestershire_N.SG,United Kingdom,Shotgun,AllentoftNature2024,UnitedKingdom,4000-6000 BP,7.49300130,1194.010010,3474.951556,3247.890285,4534.583657,3494.578790,4161.303543,3476.668268,4729.407975,3503.926691
NEO853.SG,55.54500000,10.62200000,50.78231531,13.46839230,6253.000000,563.066905,1143.594604,0.52784467,Denmark,Shotgun,Langø Skaldynge (Funen region),,,1574.051758,,,1664.292358,,,,,false,Denmark,Denmark_LM_Ertebølle.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,>6000 BP,7.16314380,1026.565430,4360.283877,3604.654244,4565.513207,3080.321085,4383.171494,2602.395319,4769.361588,3614.616693
NEO934.SG,54.87600000,10.78400000,52.59229392,6.14223925,3808.000000,397.950860,875.881775,0.67869043,Denmark,Shotgun,Gammellung (Langeland region),,,1063.186890,,,1545.196289,,,,,false,Denmark,Denmark_SouthScandinavia_LN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,2500-4000 BP,6.87844496,171.692276,4371.343458,3530.313848,4059.702897,3282.836481,3729.802445,3167.951532,4756.539673,3525.503656
NEO935.SG,55.56400000,12.01600000,56.80021656,7.39495332,5204.000000,318.308482,945.008606,0.49612924,Denmark,Shotgun,Vibygards Mose (Zealand region),,,1341.647217,,,1331.300659,,,,,false,Denmark,Denmark_SouthScandinavia_EN.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,4000-6000 BP,6.90792170,245.219208,4448.247009,3608.380058,4161.724869,3747.035578,3592.854020,4015.811212,4721.855507,3482.389520
NEO938.SG,43.40400000,-4.70700000,51.78485932,20.05349158,7972.000000,2065.515530,1272.305176,0.62814182,Spain,Shotgun,"El Mazo (Principado de Asturias, Asturias, Llanes)",,,1605.322998,,,2086.424072,,,,,false,Spain,Spain_Asturias_Mesolithic.SG,Spain,Shotgun,AllentoftNature2024,Spain,>6000 BP,8.46636998,987.838074,3135.175497,2371.806137,5012.219681,3233.815149,5119.475174,2903.258323,4831.044022,3792.190668
NEO946.SG,55.70800000,12.25000000,44.67254305,11.47824024,3123.000000,1228.199376,964.207458,0.67695552,Denmark,Shotgun,Hove A (Zealand region),,,1171.899658,,,1696.443237,,,,,false,Denmark,Denmark_SouthScandinavia_BA.SG,Denmark,Shotgun,AllentoftNature2024,Denmark,2500-4000 BP,7.68257902,103.985222,4462.497551,3624.833682,4438.431473,2396.870111,4274.262223,1844.405573,4782.456192,3554.586603
NEO178.SG,56.78250000,40.44790000,53.07884683,16.67177232,5413.000000,1561.487416,1216.560059,0.22656085,Russia,Shotgun,"Sakhtysh-2 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)",,,2555.883789,,,1383.312988,,,,,false,Russia,Russia_UpperVolga_Eneolithic_Volosovo.SG,Russia,Shotgun,AllentoftNature2024,Russia,4000-6000 BP,7.92750303,1958.511719,6118.693275,4133.054022,4767.408234,3350.576105,4897.600541,2828.356542,4729.271454,3503.548090
NEO179.SG,56.78250000,40.44790000,54.02509139,14.89217688,5611.000000,1629.173269,1162.577271,0.35930321,Russia,Shotgun,"Sakhtysh-2 (Ivanovo Oblast, Teykovsky District, Sakhtysh Village)",,,1939.506714,,,1452.431274,,,,,false,Russia,Russia_UpperVolga_Eneolithic_Volosovo.SG,Russia,Shotgun,AllentoftNature2024,Russia,4000-6000 BP,8.04028023,1311.465210,6118.693275,4133.054022,4641.394406,3446.181696,4467.153809,3295.607630,4739.108658,3530.623773
NEO18.SG,58.39100000,13.55800000,42.84790287,30.63129777,9830.000000,2093.886796,996.072632,0.82072687,Sweden,Shotgun,"Hanaskede (Västra Götalands län, Skara)",,,1099.490967,,,2352.520020,,,,,false,Sweden,Sweden_Mesolithic.SG,Sweden,Shotgun,AllentoftNature2024,Sweden,>6000 BP,9.11332211,611.683228,4529.344576,3926.274920,5988.467362,2424.501764,6232.579056,2100.105646,4870.904770,3909.612970
