sample_id,true_lat,true_lon,pred_lat,pred_lon,age_bp,error_km,sigma_final,alpha_precision,group,sequencing_type,locality_id,age_bin,split,nll,sigma_knn_corrected,raw_sigma_knn,sigma_mlp,political_entity,pulldown_strategy,data_type,publication
PCA0029.SG,52.59000000,16.78000000,45.92489069,14.24981079,1850.000000,763.907938,839.554749,0.60240346,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.14682752,1081.696167,449.276794,1331.458740,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0030.SG,52.59000000,16.78000000,49.49787531,16.07511140,1887.000000,347.731195,896.446533,0.54308015,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.87367168,1216.444824,733.464294,1326.185791,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0031.SG,52.59000000,16.78000000,50.79030577,17.25695110,1872.000000,203.063346,829.352478,0.61018878,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.75061995,1061.712769,500.691376,1328.348267,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0032.SG,52.59000000,16.78000000,50.76381196,17.23894325,1872.000000,205.779710,838.908508,0.60115397,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.76218637,1081.986206,500.691376,1328.348267,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0034.SG,52.59000000,16.78000000,53.52644401,20.38285856,746.000000,262.775296,874.851196,0.22685947,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",0-1000 BP,test,6.81916359,1836.774048,1506.519165,994.958496,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0035.SG,52.59000000,16.78000000,49.68754698,16.55009538,1884.000000,323.500811,867.309631,0.57257855,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.83495810,1146.190063,671.727478,1326.618408,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0036.SG,52.59000000,16.78000000,46.48090923,13.49427513,1835.000000,719.923007,952.116394,0.49019542,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.14455297,1359.895142,944.558960,1333.485107,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0037.SG,52.59000000,16.78000000,43.73563078,28.51188655,1790.000000,1308.792104,808.858032,0.63498282,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,8.00470506,1015.059021,130.287888,1338.799805,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0040.SG,52.59000000,16.78000000,43.51985958,28.90148803,1790.000000,1346.611426,783.619263,0.65740669,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,8.14046045,966.469238,130.287888,1338.799805,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0044.SG,52.59000000,16.78000000,49.24140792,16.39345684,1810.000000,373.731412,1007.972900,0.43128729,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.98443371,1534.848511,1120.696289,1336.602905,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0045.SG,52.59000000,16.78000000,46.26798750,17.46686837,1784.000000,705.050988,915.747131,0.53255385,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.11612780,1254.855713,794.867126,1339.398438,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0046.SG,52.59000000,16.78000000,49.49003626,10.65604062,1927.000000,550.513669,838.314514,0.59706944,Poland_Kowalewko_Wielbark_IA_contam.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.94701494,1084.912109,508.171936,1320.662598,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0049.SG,52.59000000,16.78000000,45.88736528,14.22857700,1850.000000,768.340883,831.905823,0.60961521,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.15022958,1065.482422,449.276794,1331.458740,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0050.SG,52.59000000,16.78000000,45.41108659,14.52128645,1814.000000,815.389378,790.697876,0.64979374,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.20463100,980.895630,147.160599,1336.129639,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0051.SG,52.59000000,16.78000000,49.01799036,15.73106923,1750.000000,404.402329,961.656250,0.48663825,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.95707850,1378.531616,867.705505,1342.171753,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0052.SG,52.59000000,16.78000000,50.78356870,17.25236967,1872.000000,203.752751,831.793030,0.60789120,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.75358539,1066.847534,500.691376,1328.348267,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0054.SG,52.59000000,16.78000000,49.01775513,15.73048500,1750.000000,404.435605,961.262085,0.48705900,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.95675563,1377.371216,867.705505,1342.171753,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0056.SG,52.59000000,16.78000000,46.28998207,13.82596626,1795.000000,732.780549,905.039307,0.54265738,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.13575878,1228.583252,747.448914,1338.278809,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0059.SG,52.59000000,16.78000000,49.22857055,15.92849285,1890.000000,378.924277,926.352966,0.51176709,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.91491611,1294.912231,777.504150,1325.754150,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0060.SG,52.59000000,16.78000000,46.54787995,13.55933513,1835.000000,711.303167,963.721985,0.47769147,Poland_Kowalewko_Wielbark_IA_contam.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.14318332,1394.369995,944.558960,1333.485107,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0062.SG,52.59000000,16.78000000,46.21674218,14.79517227,1797.000000,723.486006,974.835083,0.46922809,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,7.15767087,1423.112183,976.774963,1338.064941,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0063.SG,52.59000000,16.78000000,49.64558010,16.22039950,1885.000000,330.099945,879.333984,0.56054950,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.84962650,1174.483276,703.402344,1326.474365,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0065.SG,52.59000000,16.78000000,49.01786162,15.73074933,1750.000000,404.420543,961.440430,0.48686862,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.95690172,1377.896118,867.705505,1342.171753,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0066.SG,52.59000000,16.78000000,50.77519787,17.24667931,1872.000000,204.610614,834.815247,0.60503662,Poland_Kowalewko_Wielbark_IA.SG,Shotgun,"Kowalewko (Greater Poland Province, Oborniki)",1000-2500 BP,test,6.75724668,1073.246582,500.691376,1328.348267,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0376.SG,52.74000000,15.41000000,53.73592638,15.81463856,850.000000,114.102569,738.150879,0.46862540,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61609557,1078.281616,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0377.SG,52.74000000,15.41000000,53.74158056,15.87043965,850.000000,115.644782,745.295166,0.45828965,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62581864,1100.926392,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0378.SG,52.74000000,15.41000000,53.74251282,15.87967664,850.000000,115.909536,746.471008,0.45657897,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62741220,1104.727051,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0380.SG,52.74000000,15.41000000,53.74244992,15.87905316,850.000000,115.891582,746.391663,0.45669439,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62730473,1104.470093,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0381.SG,52.74000000,15.41000000,53.73936243,15.84851668,850.000000,115.026951,742.496765,0.46234998,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62201848,1091.966064,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0382.SG,52.74000000,15.41000000,53.73998331,15.85465070,850.000000,115.198260,743.280823,0.46121386,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62308429,1094.464722,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0383.SG,52.74000000,15.41000000,53.73750651,15.83020080,850.000000,114.522621,740.150391,0.46574262,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61882391,1084.543579,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0384.SG,52.74000000,15.41000000,53.74133844,15.86805346,850.000000,115.576700,744.991028,0.45873153,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62540613,1099.947021,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0386.SG,52.74000000,15.41000000,53.74261207,15.88065266,850.000000,115.937751,746.595154,0.45639825,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62758036,1105.129517,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0387.SG,52.74000000,15.41000000,53.74077870,15.86251468,850.000000,115.419625,744.284790,0.45975739,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62444780,1097.677612,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0390.SG,52.74000000,15.41000000,53.74283591,15.88287684,850.000000,116.001915,746.877991,0.45598632,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62796333,1106.047363,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0391.SG,52.74000000,15.41000000,53.73510065,15.80650549,850.000000,113.886301,737.103577,0.47013211,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61466434,1075.025024,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0394.SG,52.74000000,15.41000000,53.74180395,15.87265414,850.000000,115.707991,745.577271,0.45787951,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62620113,1101.836182,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0395.SG,52.74000000,15.41000000,53.74101899,15.86488397,850.000000,115.486786,744.586975,0.45931855,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62485795,1098.647705,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0396.SG,52.74000000,15.41000000,53.74039239,15.85869628,850.000000,115.311876,743.797485,0.46046454,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62378615,1096.116211,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0397.SG,52.74000000,15.41000000,53.73882107,15.84317326,850.000000,114.878678,741.812988,0.46333972,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62108830,1089.794678,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0399.SG,52.74000000,15.41000000,53.73026612,15.75903331,850.000000,112.667624,730.960083,0.47892776,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.60623788,1056.230469,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0400.SG,52.74000000,15.41000000,53.73952760,15.85015292,850.000000,115.072478,742.705994,0.46204689,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62230297,1092.631958,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0403.SG,52.74000000,15.41000000,53.74231994,15.87776754,850.000000,115.854569,746.228149,0.45693249,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62708322,1103.940308,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0405.SG,52.74000000,15.41000000,50.67528448,19.86809638,696.000000,384.106001,768.337585,0.40222949,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.76918834,1211.476807,1151.940063,993.767578,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0406.SG,52.74000000,15.41000000,53.74056093,15.86036247,850.000000,115.358832,744.010193,0.46015596,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62407500,1096.797241,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0408.SG,52.74000000,15.41000000,53.73715758,15.82676502,850.000000,114.429176,739.709473,0.46637905,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61822274,1083.157593,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0410.SG,52.74000000,15.41000000,53.73753599,15.83049304,850.000000,114.530566,740.187927,0.46568850,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61887507,1084.661499,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0411.SG,52.74000000,15.41000000,53.73555049,15.81094017,850.000000,114.003903,737.674805,0.46931052,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61544515,1076.799438,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0412.SG,52.74000000,15.41000000,53.73963967,15.85125631,850.000000,115.103302,742.847046,0.46184257,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62249474,1093.081177,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0413.SG,52.74000000,15.41000000,53.74182188,15.87282999,850.000000,115.713038,745.599670,0.45784697,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62623150,1101.908447,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0414.SG,52.74000000,15.41000000,53.74145439,15.86919838,850.000000,115.609321,745.137024,0.45851949,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62560416,1100.416870,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0415.SG,52.74000000,15.41000000,53.74202708,15.87486177,850.000000,115.771209,745.858276,0.45747066,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62658204,1102.744019,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0416.SG,52.74000000,15.41000000,53.74236596,15.87821620,850.000000,115.867551,746.285217,0.45684946,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62716055,1104.125122,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0417.SG,52.74000000,15.41000000,53.74291093,15.88361342,850.000000,116.023294,746.971558,0.45584995,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62809002,1106.351440,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0418.SG,52.74000000,15.41000000,53.74262859,15.88081195,850.000000,115.942393,746.615417,0.45636874,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62760781,1105.195190,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0420.SG,52.74000000,15.41000000,53.73932513,15.84814765,850.000000,115.016689,742.449524,0.46241835,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62195424,1091.815918,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0422.SG,52.74000000,15.41000000,53.73925219,15.84743207,850.000000,114.996740,742.358032,0.46255088,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62182980,1091.524902,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0423.SG,52.74000000,15.41000000,53.74028509,15.85763242,850.000000,115.281976,743.661682,0.46066159,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62360171,1095.681641,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0424.SG,52.74000000,15.41000000,53.74285627,15.88307062,850.000000,116.007603,746.902588,0.45595047,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62799665,1106.127319,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0425.SG,52.74000000,15.41000000,53.73808111,15.83587257,850.000000,114.677590,740.877808,0.46469200,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.61981508,1086.835938,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0426.SG,52.74000000,15.41000000,52.86815084,18.21635807,844.000000,189.655813,751.556580,0.44752806,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.65398693,1123.444336,624.150146,1011.128967,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
PCA0427.SG,52.74000000,15.41000000,53.73969380,15.85179017,850.000000,115.118221,742.915283,0.46174368,Poland_Santok_IA.SG,Shotgun,"Santok (Lubusz Province, Gorzów Wielkopolski, Santok)",0-1000 BP,test,6.62258750,1093.298706,415.174835,1012.615845,Poland,Native Pulldown on 3.2M snpset,Shotgun,StolarekGenomeBio2023
hoe001.SG,47.33900000,-2.87900000,48.78847484,15.72796692,7187.000000,1392.066231,1018.859497,0.66341090,France_Mesolithic.SG,Shotgun,"Hoedic (Bretagne, Morbihan)",>6000 BP,test,7.85982497,1250.901245,51.226353,1756.160889,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
hoe002.SG,47.33900000,-2.87900000,45.74261339,13.52491969,7216.000000,1268.936711,1075.920654,0.62681770,France_Mesolithic.SG,Shotgun,"Hoedic (Bretagne, Morbihan)",>6000 BP,test,7.67641967,1358.969238,112.632545,1761.244873,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
hoe003.SG,47.33900000,-2.87900000,46.47734399,17.51964092,7500.000000,1552.721547,994.586121,0.69696486,France_Mesolithic.SG,Shotgun,"Hoedic (Bretagne, Morbihan)",>6000 BP,test,8.12095812,1191.343384,29.698296,1806.741211,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
hoe004.SG,47.33900000,-2.87900000,48.49792486,19.31436046,7248.000000,1657.281896,1336.752197,0.42749745,France_Mesolithic.SG,Shotgun,"Hoedic (Bretagne, Morbihan)",>6000 BP,test,7.96652846,2044.485962,1156.800537,1766.697510,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
hoe005.SG,47.33900000,-2.87900000,49.22138195,19.85795450,7324.000000,1693.073225,1301.543213,0.46481755,France_Mesolithic.SG,Shotgun,"Hoedic (Bretagne, Morbihan)",>6000 BP,test,8.01737205,1909.050171,1009.661987,1779.129883,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
tev001.SG,47.55600000,-3.16500000,48.31595432,18.63213284,7353.000000,1624.712575,1286.456177,0.47985074,France_Mesolithic.SG,Shotgun,"Téviec (Bretagne, Morbihan)",>6000 BP,test,7.95715098,1857.128296,966.967896,1783.737793,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
tev003.SG,47.55600000,-3.16500000,48.81030680,23.74821675,7402.000000,1994.221600,1203.947388,0.54833698,France_Mesolithic.SG,Shotgun,"Téviec (Bretagne, Morbihan)",>6000 BP,test,8.46519574,1625.862061,797.367065,1791.431641,France,Native pulldown on 3.2M snpset,Shotgun,SimoesPNAS2024
ACR001.AG,48.96480000,2.06810000,48.21684964,14.68240425,9115.000000,933.279166,1241.320312,0.42413735,France_Mesolithic.AG,1240k,"Achères (Île-de-France, Yvelines)",>6000 BP,test,7.40656552,1906.033691,1209.269043,1635.778076,France,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
CRW001.AG,53.01230000,14.21880000,47.48967967,15.99176957,6712.000000,627.136514,712.071777,0.18079337,Germany_Mesolithic.AG,1240k,"Criewen (Brandenburg, Brandenburg, Uckermark)",>6000 BP,test,6.95601339,1674.682617,853.771729,786.732422,Germany,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
WCX002.AG,50.20000000,4.84000000,49.13154089,18.26980010,10495.000000,975.239475,1348.773438,0.39222765,Belgium_Mesolithic_contam.AG,1240k,"Waulsort Caverne X (Wallonia region, Namur province)",>6000 BP,test,7.46835628,2153.624023,1283.276123,1730.089355,Belgium,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
WCX002_d.AG,50.20000000,4.84000000,49.19152541,18.33107019,10495.000000,978.232534,1331.021362,0.40812093,Belgium_Mesolithic.AG,1240k,"Waulsort Caverne X (Wallonia region, Namur province)",>6000 BP,test,7.46377673,2083.486084,1283.276123,1730.089355,Belgium,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
WCX004.AG,50.20000000,4.84000000,49.08542625,17.17350615,10471.000000,898.216291,1287.590942,0.44649237,Belgium_Mesolithic_contam.AG,1240k,"Waulsort Caverne X (Wallonia region, Namur province)",>6000 BP,test,7.40384727,1926.952026,1221.688354,1730.677368,Belgium,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
WCX004_d.AG,50.20000000,4.84000000,49.11029800,17.17979127,10471.000000,898.064361,1278.667969,0.45413736,Belgium_Mesolithic.AG,1240k,"Waulsort Caverne X (Wallonia region, Namur province)",>6000 BP,test,7.40021749,1897.423218,1221.688354,1730.677368,Belgium,Native pulldown on 3.2M snpset,1240k,PosthYuNature2023
ADN009_ADN010_merge.AG,52.35973300,9.86950300,48.45413437,17.73931475,1150.000000,707.372428,875.112366,0.48179469,Germany_Anderten_Medieval_Saxon.AG,1240k,"Anderten (Niedersachsen, Hannover, Region Hannover)",1000-2500 BP,test,7.10104439,1260.761108,805.386353,1215.662109,Germany,Native pulldown on 3.2M snpset,1240k,GretzingerNature2022
GOX287_merge.SG,48.43330000,7.48330000,45.90437042,14.06466109,2450.000000,572.533861,901.199280,0.58024758,France_BasRhin_IA.SG,Shotgun,"Goxwiller (Grand Est Region, Bas-Rhin Department, Sélestat arrondissement)",1000-2500 BP,test,7.00553083,1183.080078,673.008545,1390.990723,France,Native pulldown on 3.2M snpset,Shotgun,FischerCell2022
I20675.AG,54.17098900,-0.60573900,46.02126269,11.58354463,1450.000000,1254.440052,1000.643433,0.38162661,England_EarlyMedieval_Saxon.AG,1240k,"West Heslerton (England, North Yorkshire, Vale of Pickering)",1000-2500 BP,test,7.69419689,1619.794800,1214.559448,1272.488770,United Kingdom,Native Pulldown on 3.2M snpset,1240k,GretzingerNature2022
